OID_,FID_1,Longitude,Latitude
672,672.000000000000000,100.563346096000004,36.921391739000001
673,673.000000000000000,100.563346096000004,37.021391739000002
674,674.000000000000000,100.563346096000004,37.121391739000003
675,675.000000000000000,100.563346096000004,37.221391738999998
676,676.000000000000000,100.563346096000004,37.321391738999999
677,677.000000000000000,100.563346096000004,37.421391739000001
678,678.000000000000000,100.563346096000004,37.521391739000002
679,679.000000000000000,100.563346096000004,37.621391739000003
680,680.000000000000000,100.563346096000004,37.721391738999998
681,681.000000000000000,100.563346096000004,37.821391738999999
682,682.000000000000000,100.563346096000004,37.921391739000001
683,683.000000000000000,100.563346096000004,38.021391739000002
684,684.000000000000000,100.563346096000004,38.121391739000003
685,685.000000000000000,100.563346096000004,38.221391738999998
686,686.000000000000000,100.563346096000004,38.321391738999999
773,773.000000000000000,100.663346095999998,36.321391738999999
774,774.000000000000000,100.663346095999998,36.421391739000001
775,775.000000000000000,100.663346095999998,36.521391739000002
776,776.000000000000000,100.663346095999998,36.621391739000003
777,777.000000000000000,100.663346095999998,36.721391738999998
778,778.000000000000000,100.663346095999998,36.821391738999999
779,779.000000000000000,100.663346095999998,36.921391739000001
780,780.000000000000000,100.663346095999998,37.021391739000002
781,781.000000000000000,100.663346095999998,37.121391739000003
782,782.000000000000000,100.663346095999998,37.221391738999998
783,783.000000000000000,100.663346095999998,37.321391738999999
784,784.000000000000000,100.663346095999998,37.421391739000001
785,785.000000000000000,100.663346095999998,37.521391739000002
786,786.000000000000000,100.663346095999998,37.621391739000003
787,787.000000000000000,100.663346095999998,37.721391738999998
788,788.000000000000000,100.663346095999998,37.821391738999999
789,789.000000000000000,100.663346095999998,37.921391739000001
790,790.000000000000000,100.663346095999998,38.021391739000002
791,791.000000000000000,100.663346095999998,38.121391739000003
792,792.000000000000000,100.663346095999998,38.221391738999998
793,793.000000000000000,100.663346095999998,38.321391738999999
878,878.000000000000000,100.763346096000006,36.321391738999999
879,879.000000000000000,100.763346096000006,36.421391739000001
880,880.000000000000000,100.763346096000006,36.521391739000002
881,881.000000000000000,100.763346096000006,36.621391739000003
882,882.000000000000000,100.763346096000006,36.721391738999998
883,883.000000000000000,100.763346096000006,36.821391738999999
884,884.000000000000000,100.763346096000006,36.921391739000001
885,885.000000000000000,100.763346096000006,37.021391739000002
886,886.000000000000000,100.763346096000006,37.121391739000003
887,887.000000000000000,100.763346096000006,37.221391738999998
888,888.000000000000000,100.763346096000006,37.321391738999999
889,889.000000000000000,100.763346096000006,37.421391739000001
890,890.000000000000000,100.763346096000006,37.521391739000002
891,891.000000000000000,100.763346096000006,37.621391739000003
892,892.000000000000000,100.763346096000006,37.721391738999998
893,893.000000000000000,100.763346096000006,37.821391738999999
894,894.000000000000000,100.763346096000006,37.921391739000001
895,895.000000000000000,100.763346096000006,38.021391739000002
896,896.000000000000000,100.763346096000006,38.121391739000003
897,897.000000000000000,100.763346096000006,38.221391738999998
982,982.000000000000000,100.863346096000001,36.321391738999999
983,983.000000000000000,100.863346096000001,36.421391739000001
984,984.000000000000000,100.863346096000001,36.521391739000002
985,985.000000000000000,100.863346096000001,36.621391739000003
986,986.000000000000000,100.863346096000001,36.721391738999998
987,987.000000000000000,100.863346096000001,36.821391738999999
988,988.000000000000000,100.863346096000001,36.921391739000001
989,989.000000000000000,100.863346096000001,37.021391739000002
990,990.000000000000000,100.863346096000001,37.121391739000003
991,991.000000000000000,100.863346096000001,37.221391738999998
992,992.000000000000000,100.863346096000001,37.321391738999999
993,993.000000000000000,100.863346096000001,37.421391739000001
994,994.000000000000000,100.863346096000001,37.521391739000002
995,995.000000000000000,100.863346096000001,37.621391739000003
996,996.000000000000000,100.863346096000001,37.721391738999998
997,997.000000000000000,100.863346096000001,37.821391738999999
998,998.000000000000000,100.863346096000001,37.921391739000001
999,999.000000000000000,100.863346096000001,38.021391739000002
1000,1000.000000000000000,100.863346096000001,38.121391739000003
1001,1001.000000000000000,100.863346096000001,38.221391738999998
1085,1085.000000000000000,100.963346095999995,36.221391738999998
1086,1086.000000000000000,100.963346095999995,36.321391738999999
1087,1087.000000000000000,100.963346095999995,36.421391739000001
1088,1088.000000000000000,100.963346095999995,36.521391739000002
1089,1089.000000000000000,100.963346095999995,36.621391739000003
1090,1090.000000000000000,100.963346095999995,36.721391738999998
1091,1091.000000000000000,100.963346095999995,36.821391738999999
1092,1092.000000000000000,100.963346095999995,36.921391739000001
1093,1093.000000000000000,100.963346095999995,37.021391739000002
1094,1094.000000000000000,100.963346095999995,37.121391739000003
1095,1095.000000000000000,100.963346095999995,37.221391738999998
1096,1096.000000000000000,100.963346095999995,37.321391738999999
1097,1097.000000000000000,100.963346095999995,37.421391739000001
1098,1098.000000000000000,100.963346095999995,37.521391739000002
1099,1099.000000000000000,100.963346095999995,37.621391739000003
1100,1100.000000000000000,100.963346095999995,37.721391738999998
1101,1101.000000000000000,100.963346095999995,37.821391738999999
1102,1102.000000000000000,100.963346095999995,37.921391739000001
1103,1103.000000000000000,100.963346095999995,38.021391739000002
1104,1104.000000000000000,100.963346095999995,38.121391739000003
1190,1190.000000000000000,101.063346096000004,36.221391738999998
1191,1191.000000000000000,101.063346096000004,36.321391738999999
1192,1192.000000000000000,101.063346096000004,36.421391739000001
1193,1193.000000000000000,101.063346096000004,36.521391739000002
1194,1194.000000000000000,101.063346096000004,36.621391739000003
1195,1195.000000000000000,101.063346096000004,36.721391738999998
1196,1196.000000000000000,101.063346096000004,36.821391738999999
1197,1197.000000000000000,101.063346096000004,36.921391739000001
1198,1198.000000000000000,101.063346096000004,37.021391739000002
1199,1199.000000000000000,101.063346096000004,37.121391739000003
1200,1200.000000000000000,101.063346096000004,37.221391738999998
1201,1201.000000000000000,101.063346096000004,37.321391738999999
1202,1202.000000000000000,101.063346096000004,37.421391739000001
1203,1203.000000000000000,101.063346096000004,37.521391739000002
1204,1204.000000000000000,101.063346096000004,37.621391739000003
1205,1205.000000000000000,101.063346096000004,37.721391738999998
1206,1206.000000000000000,101.063346096000004,37.821391738999999
1207,1207.000000000000000,101.063346096000004,37.921391739000001
1208,1208.000000000000000,101.063346096000004,38.021391739000002
1209,1209.000000000000000,101.063346096000004,38.121391739000003
1295,1295.000000000000000,101.163346095999998,36.221391738999998
1296,1296.000000000000000,101.163346095999998,36.321391738999999
1297,1297.000000000000000,101.163346095999998,36.421391739000001
1298,1298.000000000000000,101.163346095999998,36.521391739000002
1299,1299.000000000000000,101.163346095999998,36.621391739000003
1300,1300.000000000000000,101.163346095999998,36.721391738999998
1301,1301.000000000000000,101.163346095999998,36.821391738999999
1302,1302.000000000000000,101.163346095999998,36.921391739000001
1303,1303.000000000000000,101.163346095999998,37.021391739000002
1304,1304.000000000000000,101.163346095999998,37.121391739000003
1305,1305.000000000000000,101.163346095999998,37.221391738999998
1306,1306.000000000000000,101.163346095999998,37.321391738999999
1307,1307.000000000000000,101.163346095999998,37.421391739000001
1308,1308.000000000000000,101.163346095999998,37.521391739000002
1309,1309.000000000000000,101.163346095999998,37.621391739000003
1310,1310.000000000000000,101.163346095999998,37.721391738999998
1311,1311.000000000000000,101.163346095999998,37.821391738999999
1312,1312.000000000000000,101.163346095999998,37.921391739000001
1313,1313.000000000000000,101.163346095999998,38.021391739000002
1399,1399.000000000000000,101.263346096000006,36.221391738999998
1400,1400.000000000000000,101.263346096000006,36.321391738999999
1401,1401.000000000000000,101.263346096000006,36.421391739000001
1402,1402.000000000000000,101.263346096000006,36.521391739000002
1403,1403.000000000000000,101.263346096000006,36.621391739000003
1404,1404.000000000000000,101.263346096000006,36.721391738999998
1405,1405.000000000000000,101.263346096000006,36.821391738999999
1406,1406.000000000000000,101.263346096000006,36.921391739000001
1407,1407.000000000000000,101.263346096000006,37.021391739000002
1408,1408.000000000000000,101.263346096000006,37.121391739000003
1409,1409.000000000000000,101.263346096000006,37.221391738999998
1410,1410.000000000000000,101.263346096000006,37.321391738999999
1411,1411.000000000000000,101.263346096000006,37.421391739000001
1412,1412.000000000000000,101.263346096000006,37.521391739000002
1413,1413.000000000000000,101.263346096000006,37.621391739000003
1414,1414.000000000000000,101.263346096000006,37.721391738999998
1415,1415.000000000000000,101.263346096000006,37.821391738999999
1416,1416.000000000000000,101.263346096000006,37.921391739000001
1417,1417.000000000000000,101.263346096000006,38.021391739000002
1503,1503.000000000000000,101.363346096000001,36.221391738999998
1504,1504.000000000000000,101.363346096000001,36.321391738999999
1505,1505.000000000000000,101.363346096000001,36.421391739000001
1506,1506.000000000000000,101.363346096000001,36.521391739000002
1507,1507.000000000000000,101.363346096000001,36.621391739000003
1508,1508.000000000000000,101.363346096000001,36.721391738999998
1509,1509.000000000000000,101.363346096000001,36.821391738999999
1510,1510.000000000000000,101.363346096000001,36.921391739000001
1511,1511.000000000000000,101.363346096000001,37.021391739000002
1512,1512.000000000000000,101.363346096000001,37.121391739000003
1513,1513.000000000000000,101.363346096000001,37.221391738999998
1514,1514.000000000000000,101.363346096000001,37.321391738999999
1515,1515.000000000000000,101.363346096000001,37.421391739000001
1516,1516.000000000000000,101.363346096000001,37.521391739000002
1517,1517.000000000000000,101.363346096000001,37.621391739000003
1518,1518.000000000000000,101.363346096000001,37.721391738999998
1519,1519.000000000000000,101.363346096000001,37.821391738999999
1520,1520.000000000000000,101.363346096000001,37.921391739000001
1606,1606.000000000000000,101.463346095999995,36.221391738999998
1607,1607.000000000000000,101.463346095999995,36.321391738999999
1608,1608.000000000000000,101.463346095999995,36.421391739000001
1609,1609.000000000000000,101.463346095999995,36.521391739000002
1610,1610.000000000000000,101.463346095999995,36.621391739000003
1611,1611.000000000000000,101.463346095999995,36.721391738999998
1612,1612.000000000000000,101.463346095999995,36.821391738999999
1613,1613.000000000000000,101.463346095999995,36.921391739000001
1614,1614.000000000000000,101.463346095999995,37.021391739000002
1615,1615.000000000000000,101.463346095999995,37.121391739000003
1616,1616.000000000000000,101.463346095999995,37.221391738999998
1617,1617.000000000000000,101.463346095999995,37.321391738999999
1618,1618.000000000000000,101.463346095999995,37.421391739000001
1619,1619.000000000000000,101.463346095999995,37.521391739000002
1620,1620.000000000000000,101.463346095999995,37.621391739000003
1621,1621.000000000000000,101.463346095999995,37.721391738999998
1622,1622.000000000000000,101.463346095999995,37.821391738999999
1623,1623.000000000000000,101.463346095999995,37.921391739000001
1710,1710.000000000000000,101.563346096000004,36.321391738999999
1711,1711.000000000000000,101.563346096000004,36.421391739000001
1712,1712.000000000000000,101.563346096000004,36.521391739000002
1713,1713.000000000000000,101.563346096000004,36.621391739000003
1714,1714.000000000000000,101.563346096000004,36.721391738999998
1715,1715.000000000000000,101.563346096000004,36.821391738999999
1716,1716.000000000000000,101.563346096000004,36.921391739000001
1717,1717.000000000000000,101.563346096000004,37.021391739000002
1718,1718.000000000000000,101.563346096000004,37.121391739000003
1719,1719.000000000000000,101.563346096000004,37.221391738999998
1720,1720.000000000000000,101.563346096000004,37.321391738999999
1721,1721.000000000000000,101.563346096000004,37.421391739000001
1722,1722.000000000000000,101.563346096000004,37.521391739000002
1723,1723.000000000000000,101.563346096000004,37.621391739000003
1724,1724.000000000000000,101.563346096000004,37.721391738999998
1725,1725.000000000000000,101.563346096000004,37.821391738999999
1726,1726.000000000000000,101.563346096000004,37.921391739000001
1812,1812.000000000000000,101.663346095999998,36.321391738999999
1813,1813.000000000000000,101.663346095999998,36.421391739000001
1816,1816.000000000000000,101.663346095999998,36.721391738999998
1817,1817.000000000000000,101.663346095999998,36.821391738999999
1818,1818.000000000000000,101.663346095999998,36.921391739000001
1819,1819.000000000000000,101.663346095999998,37.021391739000002
1820,1820.000000000000000,101.663346095999998,37.121391739000003
1821,1821.000000000000000,101.663346095999998,37.221391738999998
1822,1822.000000000000000,101.663346095999998,37.321391738999999
1823,1823.000000000000000,101.663346095999998,37.421391739000001
1824,1824.000000000000000,101.663346095999998,37.521391739000002
1825,1825.000000000000000,101.663346095999998,37.621391739000003
1826,1826.000000000000000,101.663346095999998,37.721391738999998
1827,1827.000000000000000,101.663346095999998,37.821391738999999
1909,1909.000000000000000,101.763346096000006,36.221391738999998
1910,1910.000000000000000,101.763346096000006,36.321391738999999
1911,1911.000000000000000,101.763346096000006,36.421391739000001
1912,1912.000000000000000,101.763346096000006,36.521391739000002
1916,1916.000000000000000,101.763346096000006,36.921391739000001
1917,1917.000000000000000,101.763346096000006,37.021391739000002
1918,1918.000000000000000,101.763346096000006,37.121391739000003
1919,1919.000000000000000,101.763346096000006,37.221391738999998
1920,1920.000000000000000,101.763346096000006,37.321391738999999
1921,1921.000000000000000,101.763346096000006,37.421391739000001
1922,1922.000000000000000,101.763346096000006,37.521391739000002
1923,1923.000000000000000,101.763346096000006,37.621391739000003
1924,1924.000000000000000,101.763346096000006,37.721391738999998
2004,2004.000000000000000,101.863346096000001,36.221391738999998
2005,2005.000000000000000,101.863346096000001,36.321391738999999
2006,2006.000000000000000,101.863346096000001,36.421391739000001
2008,2008.000000000000000,101.863346096000001,36.621391739000003
2009,2009.000000000000000,101.863346096000001,36.721391738999998
2010,2010.000000000000000,101.863346096000001,36.821391738999999
2011,2011.000000000000000,101.863346096000001,36.921391739000001
2012,2012.000000000000000,101.863346096000001,37.021391739000002
2013,2013.000000000000000,101.863346096000001,37.121391739000003
2014,2014.000000000000000,101.863346096000001,37.221391738999998
2015,2015.000000000000000,101.863346096000001,37.321391738999999
2016,2016.000000000000000,101.863346096000001,37.421391739000001
2017,2017.000000000000000,101.863346096000001,37.521391739000002
2018,2018.000000000000000,101.863346096000001,37.621391739000003
2019,2019.000000000000000,101.863346096000001,37.721391738999998
2097,2097.000000000000000,101.963346095999995,36.121391739000003
2098,2098.000000000000000,101.963346095999995,36.221391738999998
2099,2099.000000000000000,101.963346095999995,36.321391738999999
2100,2100.000000000000000,101.963346095999995,36.421391739000001
2102,2102.000000000000000,101.963346095999995,36.621391739000003
2103,2103.000000000000000,101.963346095999995,36.721391738999998
2105,2105.000000000000000,101.963346095999995,36.921391739000001
2106,2106.000000000000000,101.963346095999995,37.021391739000002
2107,2107.000000000000000,101.963346095999995,37.121391739000003
2108,2108.000000000000000,101.963346095999995,37.221391738999998
2109,2109.000000000000000,101.963346095999995,37.321391738999999
2110,2110.000000000000000,101.963346095999995,37.421391739000001
2111,2111.000000000000000,101.963346095999995,37.521391739000002
2112,2112.000000000000000,101.963346095999995,37.621391739000003
2113,2113.000000000000000,101.963346095999995,37.721391738999998
2188,2188.000000000000000,102.063346096000004,36.121391739000003
2189,2189.000000000000000,102.063346096000004,36.221391738999998
2190,2190.000000000000000,102.063346096000004,36.321391738999999
2191,2191.000000000000000,102.063346096000004,36.421391739000001
2193,2193.000000000000000,102.063346096000004,36.621391739000003
2194,2194.000000000000000,102.063346096000004,36.721391738999998
2195,2195.000000000000000,102.063346096000004,36.821391738999999
2196,2196.000000000000000,102.063346096000004,36.921391739000001
2197,2197.000000000000000,102.063346096000004,37.021391739000002
2198,2198.000000000000000,102.063346096000004,37.121391739000003
2199,2199.000000000000000,102.063346096000004,37.221391738999998
2200,2200.000000000000000,102.063346096000004,37.321391738999999
2201,2201.000000000000000,102.063346096000004,37.421391739000001
2202,2202.000000000000000,102.063346096000004,37.521391739000002
2203,2203.000000000000000,102.063346096000004,37.621391739000003
2204,2204.000000000000000,102.063346096000004,37.721391738999998
2272,2272.000000000000000,102.163346095999998,35.921391739000001
2273,2273.000000000000000,102.163346095999998,36.021391739000002
2274,2274.000000000000000,102.163346095999998,36.121391739000003
2275,2275.000000000000000,102.163346095999998,36.221391738999998
2276,2276.000000000000000,102.163346095999998,36.321391738999999
2279,2279.000000000000000,102.163346095999998,36.621391739000003
2280,2280.000000000000000,102.163346095999998,36.721391738999998
2281,2281.000000000000000,102.163346095999998,36.821391738999999
2282,2282.000000000000000,102.163346095999998,36.921391739000001
2283,2283.000000000000000,102.163346095999998,37.021391739000002
2284,2284.000000000000000,102.163346095999998,37.121391739000003
2285,2285.000000000000000,102.163346095999998,37.221391738999998
2286,2286.000000000000000,102.163346095999998,37.321391738999999
2287,2287.000000000000000,102.163346095999998,37.421391739000001
2288,2288.000000000000000,102.163346095999998,37.521391739000002
2289,2289.000000000000000,102.163346095999998,37.621391739000003
2290,2290.000000000000000,102.163346095999998,37.721391738999998
2352,2352.000000000000000,102.263346096000006,36.021391739000002
2353,2353.000000000000000,102.263346096000006,36.121391739000003
2354,2354.000000000000000,102.263346096000006,36.221391738999998
2355,2355.000000000000000,102.263346096000006,36.321391738999999
2358,2358.000000000000000,102.263346096000006,36.621391739000003
2359,2359.000000000000000,102.263346096000006,36.721391738999998
2360,2360.000000000000000,102.263346096000006,36.821391738999999
2361,2361.000000000000000,102.263346096000006,36.921391739000001
2362,2362.000000000000000,102.263346096000006,37.021391739000002
2363,2363.000000000000000,102.263346096000006,37.121391739000003
2364,2364.000000000000000,102.263346096000006,37.221391738999998
2365,2365.000000000000000,102.263346096000006,37.321391738999999
2366,2366.000000000000000,102.263346096000006,37.421391739000001
2367,2367.000000000000000,102.263346096000006,37.521391739000002
2368,2368.000000000000000,102.263346096000006,37.621391739000003
2426,2426.000000000000000,102.363346096000001,35.921391739000001
2427,2427.000000000000000,102.363346096000001,36.021391739000002
2428,2428.000000000000000,102.363346096000001,36.121391739000003
2429,2429.000000000000000,102.363346096000001,36.221391738999998
2430,2430.000000000000000,102.363346096000001,36.321391738999999
2433,2433.000000000000000,102.363346096000001,36.621391739000003
2434,2434.000000000000000,102.363346096000001,36.721391738999998
2435,2435.000000000000000,102.363346096000001,36.821391738999999
2436,2436.000000000000000,102.363346096000001,36.921391739000001
2437,2437.000000000000000,102.363346096000001,37.021391739000002
2438,2438.000000000000000,102.363346096000001,37.121391739000003
2439,2439.000000000000000,102.363346096000001,37.221391738999998
2440,2440.000000000000000,102.363346096000001,37.321391738999999
2441,2441.000000000000000,102.363346096000001,37.421391739000001
2442,2442.000000000000000,102.363346096000001,37.521391739000002
2443,2443.000000000000000,102.363346096000001,37.621391739000003
2502,2502.000000000000000,102.463346095999995,36.021391739000002
2503,2503.000000000000000,102.463346095999995,36.121391739000003
2504,2504.000000000000000,102.463346095999995,36.221391738999998
2508,2508.000000000000000,102.463346095999995,36.621391739000003
2509,2509.000000000000000,102.463346095999995,36.721391738999998
2510,2510.000000000000000,102.463346095999995,36.821391738999999
2511,2511.000000000000000,102.463346095999995,36.921391739000001
2512,2512.000000000000000,102.463346095999995,37.021391739000002
2513,2513.000000000000000,102.463346095999995,37.121391739000003
2514,2514.000000000000000,102.463346095999995,37.221391738999998
2515,2515.000000000000000,102.463346095999995,37.321391738999999
2516,2516.000000000000000,102.463346095999995,37.421391739000001
2517,2517.000000000000000,102.463346095999995,37.521391739000002
2518,2518.000000000000000,102.463346095999995,37.621391739000003
2574,2574.000000000000000,102.563346096000004,35.921391739000001
2575,2575.000000000000000,102.563346096000004,36.021391739000002
2576,2576.000000000000000,102.563346096000004,36.121391739000003
2577,2577.000000000000000,102.563346096000004,36.221391738999998
2580,2580.000000000000000,102.563346096000004,36.721391738999998
2581,2581.000000000000000,102.563346096000004,37.121391739000003
2582,2582.000000000000000,102.563346096000004,37.221391738999998
2583,2583.000000000000000,102.563346096000004,37.321391738999999
2640,2640.000000000000000,102.663346095999998,36.021391739000002
2641,2641.000000000000000,102.663346095999998,36.121391739000003
2643,2643.000000000000000,102.663346095999998,37.021391739000002
2644,2644.000000000000000,102.663346095999998,37.121391739000003
2645,2645.000000000000000,102.663346095999998,37.321391738999999
2699,2699.000000000000000,102.763346096000006,37.021391739000002
2700,2700.000000000000000,102.763346096000006,37.121391739000003
2701,2701.000000000000000,102.763346096000006,37.321391738999999
2750,2750.000000000000000,102.863346096000001,37.021391739000002
17849,17849.000000000000000,93.663346095999998,38.721391738999998
17850,17850.000000000000000,93.663346095999998,38.821391738999999
17973,17973.000000000000000,93.763346096000006,38.621391739000003
17974,17974.000000000000000,93.763346096000006,38.721391738999998
18095,18095.000000000000000,93.863346096000001,38.521391739000002
18096,18096.000000000000000,93.863346096000001,38.621391739000003
18097,18097.000000000000000,93.863346096000001,38.721391738999998
18217,18217.000000000000000,93.963346095999995,38.521391739000002
18218,18218.000000000000000,93.963346095999995,38.621391739000003
18219,18219.000000000000000,93.963346095999995,38.721391738999998
18338,18338.000000000000000,94.063346096000004,38.521391739000002
18339,18339.000000000000000,94.063346096000004,38.621391739000003
18340,18340.000000000000000,94.063346096000004,38.721391738999998
18458,18458.000000000000000,94.163346095999998,38.521391739000002
18459,18459.000000000000000,94.163346095999998,38.621391739000003
18460,18460.000000000000000,94.163346095999998,38.721391738999998
18577,18577.000000000000000,94.263346096000006,38.421391739000001
18578,18578.000000000000000,94.263346096000006,38.521391739000002
18579,18579.000000000000000,94.263346096000006,38.621391739000003
18585,18585.000000000000000,94.263346096000006,39.221391738999998
18586,18586.000000000000000,94.263346096000006,39.321391738999999
18587,18587.000000000000000,94.263346096000006,39.421391739000001
18695,18695.000000000000000,94.363346096000001,38.321391738999999
18696,18696.000000000000000,94.363346096000001,38.421391739000001
18697,18697.000000000000000,94.363346096000001,38.521391739000002
18698,18698.000000000000000,94.363346096000001,38.621391739000003
18704,18704.000000000000000,94.363346096000001,39.221391738999998
18705,18705.000000000000000,94.363346096000001,39.321391738999999
18706,18706.000000000000000,94.363346096000001,39.421391739000001
18813,18813.000000000000000,94.463346095999995,38.221391738999998
